amount,is_vpn,hour_of_day,day_of_week,device_type_desktop,device_type_mobile,device_type_tablet,"location_California, USA","location_Florida, USA","location_New York, USA","location_Texas, USA",card_type_credit,card_type_debit,card_type_prepaid
19.43,False,17,4,0,0,1,0,0,1,0,0,0,1
55.43,False,17,4,0,0,1,0,0,1,0,1,0,0
213.96,True,17,4,1,0,0,0,0,0,1,0,0,1
155.61,False,17,5,0,1,0,1,0,0,0,1,0,0
82.28,True,17,1,0,1,0,0,0,1,0,0,0,1
528.97,False,17,4,0,0,1,1,0,0,0,0,0,1
122.68,False,17,3,0,0,1,0,1,0,0,0,1,0
363.64,False,17,3,0,1,0,1,0,0,0,0,1,0
2378.29,True,17,5,1,0,0,0,0,1,0,1,0,0
542.01,False,17,1,1,0,0,0,0,0,1,0,1,0
25.7,False,17,3,1,0,0,0,1,0,0,0,0,1
54.83,True,17,5,1,0,0,0,1,0,0,1,0,0
73.53,True,17,3,0,0,1,0,0,1,0,1,0,0
167.96,True,17,5,1,0,0,1,0,0,0,0,0,1
35.44,False,17,1,0,0,1,0,0,1,0,1,0,0
774.33,False,17,2,0,0,1,0,0,0,1,0,0,1
455.88,False,17,5,0,0,1,0,0,1,0,1,0,0
175.05,False,17,3,0,1,0,0,1,0,0,1,0,0
339.73,False,17,4,0,0,1,1,0,0,0,0,0,1
34.33,False,17,3,0,0,1,0,1,0,0,1,0,0
16.37,False,17,6,1,0,0,1,0,0,0,1,0,0
139.69,False,17,2,0,0,1,0,1,0,0,1,0,0
166.33,True,17,6,1,0,0,0,1,0,0,1,0,0
532.91,False,17,1,0,1,0,0,1,0,0,0,0,1
720.78,False,17,3,1,0,0,0,1,0,0,0,1,0
197.25,False,17,2,1,0,0,0,0,1,0,0,1,0
1225.44,True,17,1,1,0,0,1,0,0,0,0,0,1
129.94,True,17,1,0,0,1,0,0,1,0,1,0,0
78.73,False,17,5,0,0,1,0,0,0,1,1,0,0
161.71,False,17,6,1,0,0,0,0,1,0,1,0,0
399.78,False,17,3,0,0,1,0,0,1,0,1,0,0
376.25,False,17,0,1,0,0,0,0,0,1,1,0,0
114.05,False,17,6,0,0,1,1,0,0,0,1,0,0
1349.41,True,17,0,0,0,1,0,1,0,0,0,1,0
80.81,False,17,5,0,0,1,0,1,0,0,0,1,0
48.87,True,17,6,1,0,0,0,0,1,0,0,0,1
919.23,False,17,4,1,0,0,1,0,0,0,0,0,1
872.47,False,17,6,0,1,0,1,0,0,0,0,1,0
219.14,False,17,0,1,0,0,0,1,0,0,0,0,1
943.93,False,17,6,0,1,0,1,0,0,0,1,0,0
70.63,False,17,3,1,0,0,1,0,0,0,0,0,1
218.34,False,17,6,0,0,1,0,1,0,0,0,1,0
70.41,False,17,0,0,0,1,0,0,0,1,1,0,0
55.54,True,17,6,0,1,0,0,1,0,0,0,0,1
497.67,False,17,3,0,1,0,0,0,1,0,0,1,0
90.99,False,17,6,0,1,0,0,0,1,0,0,0,1
485.49,False,17,6,1,0,0,0,0,0,1,0,0,1
56.77,True,17,2,1,0,0,0,0,1,0,0,0,1
285.08,True,17,4,1,0,0,1,0,0,0,1,0,0
16.99,True,17,1,0,0,1,0,1,0,0,0,0,1
224.59,True,17,0,0,1,0,0,0,1,0,1,0,0
16.07,False,17,4,0,1,0,0,0,0,1,0,0,1
159.42,False,17,2,1,0,0,0,0,0,1,0,1,0
8.59,True,17,3,0,0,1,1,0,0,0,0,0,1
36.84,True,17,0,0,0,1,0,0,0,1,0,0,1
191.7,True,17,3,0,0,1,1,0,0,0,1,0,0
151.22,False,17,0,1,0,0,1,0,0,0,1,0,0
13.44,False,17,1,1,0,0,0,0,1,0,0,1,0
16.9,False,17,0,1,0,0,0,1,0,0,1,0,0
90.02,False,17,2,1,0,0,0,0,0,1,1,0,0
253.02,False,17,4,0,0,1,0,1,0,0,1,0,0
207.84,False,17,1,1,0,0,1,0,0,0,0,0,1
68.5,False,17,0,0,1,0,0,1,0,0,0,0,1
25.84,False,17,6,0,1,0,0,1,0,0,0,1,0
106.32,False,17,1,0,1,0,0,0,0,1,0,1,0
700.92,False,17,1,0,1,0,0,1,0,0,1,0,0
19.8,False,17,1,0,1,0,0,0,1,0,0,1,0
93.34,False,17,2,0,0,1,0,0,1,0,0,1,0
1033.33,False,17,6,1,0,0,1,0,0,0,1,0,0
625.74,False,17,0,0,0,1,0,0,1,0,1,0,0
551.99,True,17,6,0,1,0,0,1,0,0,0,1,0
510.9,False,17,0,0,1,0,0,0,1,0,0,0,1
100.09,True,17,2,1,0,0,0,1,0,0,0,0,1
38.21,True,17,5,0,0,1,0,0,0,1,0,0,1
529.69,False,17,1,1,0,0,0,0,0,1,1,0,0
185.66,False,17,1,0,0,1,0,0,0,1,0,0,1
514.27,True,17,0,0,0,1,0,0,1,0,0,1,0
1020.86,False,17,2,0,1,0,1,0,0,0,0,1,0
766.97,False,17,1,1,0,0,0,0,1,0,0,0,1
121.57,False,17,3,1,0,0,1,0,0,0,0,0,1
171.35,False,17,4,1,0,0,1,0,0,0,1,0,0
2446.08,False,17,0,1,0,0,0,0,1,0,1,0,0
498.69,True,17,6,0,0,1,1,0,0,0,0,1,0
1889.17,False,17,1,0,1,0,0,1,0,0,1,0,0
94.87,False,17,6,0,0,1,0,1,0,0,1,0,0
218.56,False,17,1,0,0,1,0,0,1,0,1,0,0
172.94,False,17,0,1,0,0,1,0,0,0,0,1,0
68.11,False,17,0,0,0,1,0,0,0,1,0,1,0
12.82,False,17,2,1,0,0,0,0,0,1,0,1,0
1355.63,False,17,5,1,0,0,0,0,0,1,0,1,0
228.6,False,17,0,0,0,1,0,0,0,1,1,0,0
10.39,False,17,5,1,0,0,1,0,0,0,0,1,0
203.19,False,17,5,0,0,1,0,0,1,0,0,0,1
23.48,False,17,1,0,0,1,0,1,0,0,1,0,0
732.44,False,17,6,0,1,0,0,1,0,0,1,0,0
31.99,False,17,1,0,0,1,1,0,0,0,1,0,0
3759.68,False,17,0,0,0,1,0,0,0,1,0,0,1
1001.19,False,17,3,0,0,1,0,1,0,0,0,0,1
3687.82,False,17,6,0,0,1,0,1,0,0,0,1,0
270.15,True,17,5,0,0,1,0,1,0,0,1,0,0
82.34,False,17,6,0,0,1,0,0,1,0,1,0,0
240.89,False,17,4,1,0,0,0,0,1,0,0,0,1
677.49,False,17,6,0,1,0,0,0,0,1,0,0,1
82.87,False,17,1,0,1,0,1,0,0,0,0,0,1
89.46,True,17,2,0,1,0,0,1,0,0,0,1,0
267.31,False,17,4,1,0,0,0,0,0,1,0,1,0
175.19,False,17,5,1,0,0,0,0,1,0,0,0,1
350.0,False,17,3,1,0,0,1,0,0,0,0,0,1
109.21,False,17,3,0,1,0,0,1,0,0,0,0,1
12.2,False,17,3,1,0,0,0,0,1,0,1,0,0
64.66,False,17,6,0,0,1,0,0,0,1,0,0,1
861.05,False,17,2,0,0,1,0,1,0,0,0,1,0
1320.76,False,17,4,0,1,0,0,0,1,0,1,0,0
269.99,False,17,2,0,1,0,1,0,0,0,1,0,0
708.45,False,17,4,1,0,0,0,0,1,0,0,0,1
707.72,False,17,1,0,1,0,0,0,0,1,1,0,0
1096.61,False,17,6,0,1,0,0,0,1,0,0,1,0
246.84,False,17,5,0,1,0,1,0,0,0,0,1,0
22.11,True,17,3,1,0,0,0,1,0,0,0,1,0
726.36,False,17,3,0,1,0,1,0,0,0,0,0,1
1000.43,False,17,0,1,0,0,0,0,1,0,0,1,0
395.53,False,17,1,0,1,0,1,0,0,0,1,0,0
59.1,False,17,3,0,1,0,1,0,0,0,0,0,1
1157.53,False,17,2,1,0,0,1,0,0,0,0,0,1
19.46,False,17,1,0,1,0,0,1,0,0,0,1,0
26.73,False,17,1,1,0,0,0,0,1,0,1,0,0
47.91,False,17,5,1,0,0,0,1,0,0,0,1,0
245.18,False,17,4,0,0,1,0,0,0,1,1,0,0
169.38,True,17,5,1,0,0,0,0,1,0,0,1,0
371.02,False,17,1,0,0,1,1,0,0,0,1,0,0
815.54,False,17,3,0,0,1,0,1,0,0,0,0,1
50.47,False,17,3,0,1,0,1,0,0,0,1,0,0
512.14,False,17,3,0,1,0,1,0,0,0,0,0,1
688.22,False,17,6,0,0,1,1,0,0,0,0,0,1
98.86,False,17,1,0,0,1,0,1,0,0,0,0,1
217.03,True,17,0,0,0,1,0,0,0,1,1,0,0
952.1,True,17,4,0,1,0,0,0,1,0,1,0,0
38.53,False,17,1,1,0,0,0,1,0,0,1,0,0
394.09,True,17,5,1,0,0,0,0,1,0,1,0,0
99.39,False,17,6,0,1,0,0,0,0,1,0,1,0
515.76,False,17,1,1,0,0,0,0,1,0,0,1,0
90.8,False,17,2,0,1,0,0,0,0,1,0,0,1
265.23,False,17,1,1,0,0,0,0,1,0,1,0,0
162.64,False,17,0,0,0,1,0,0,1,0,0,0,1
1388.4,False,17,1,1,0,0,0,0,0,1,0,1,0
131.38,False,17,1,1,0,0,1,0,0,0,1,0,0
128.91,True,17,1,0,0,1,1,0,0,0,0,0,1
271.11,False,17,3,1,0,0,0,1,0,0,0,1,0
27.96,False,17,4,0,1,0,1,0,0,0,1,0,0
113.4,True,17,5,0,0,1,0,0,0,1,0,0,1
988.84,True,17,1,0,0,1,0,0,0,1,0,0,1
216.78,False,17,4,0,1,0,0,1,0,0,0,0,1
217.94,False,17,6,0,1,0,0,1,0,0,0,1,0
2776.7,False,17,3,0,1,0,0,1,0,0,1,0,0
214.65,False,17,6,0,0,1,0,0,1,0,1,0,0
6.37,False,17,3,0,0,1,0,1,0,0,0,1,0
492.0,False,17,4,0,1,0,0,1,0,0,0,0,1
176.09,False,17,4,0,0,1,0,0,0,1,0,1,0
68.17,False,17,4,0,0,1,0,0,1,0,1,0,0
166.09,False,17,2,1,0,0,0,0,0,1,0,1,0
168.56,False,17,5,0,0,1,1,0,0,0,0,1,0
652.38,True,17,1,0,0,1,0,0,0,1,0,1,0
148.17,False,17,3,0,0,1,0,1,0,0,0,0,1
96.28,False,17,0,1,0,0,0,1,0,0,1,0,0
163.96,True,17,0,1,0,0,0,0,1,0,0,1,0
520.91,False,17,4,0,0,1,0,0,1,0,0,0,1
977.08,True,17,1,0,0,1,0,0,1,0,1,0,0
169.44,False,17,4,1,0,0,0,1,0,0,0,1,0
86.5,False,17,2,0,1,0,0,0,1,0,1,0,0
862.87,False,17,4,1,0,0,0,0,1,0,1,0,0
18.99,False,17,1,0,0,1,0,1,0,0,0,0,1
284.42,False,17,6,1,0,0,0,0,1,0,0,1,0
79.18,False,17,4,0,0,1,0,0,1,0,0,1,0
471.31,False,17,5,0,0,1,0,0,1,0,0,1,0
291.37,False,17,1,0,0,1,1,0,0,0,0,0,1
1303.36,False,17,0,1,0,0,0,0,0,1,1,0,0
357.9,False,17,1,0,0,1,1,0,0,0,1,0,0
78.09,False,17,6,1,0,0,0,1,0,0,0,0,1
360.78,False,17,2,0,1,0,1,0,0,0,1,0,0
321.83,True,17,5,0,1,0,0,0,0,1,0,0,1
249.19,False,17,2,0,1,0,1,0,0,0,1,0,0
98.12,False,17,2,0,1,0,0,0,1,0,0,1,0
1700.49,False,17,3,0,0,1,1,0,0,0,0,1,0
123.71,False,17,6,1,0,0,0,0,0,1,1,0,0
251.24,False,17,5,0,0,1,0,0,1,0,1,0,0
256.02,False,17,6,0,0,1,0,0,1,0,0,0,1
199.35,False,17,2,0,1,0,0,0,0,1,0,1,0
503.03,True,17,5,0,0,1,0,1,0,0,0,1,0
1469.56,False,17,3,0,1,0,0,0,1,0,0,1,0
1197.86,False,17,3,1,0,0,0,1,0,0,0,1,0
267.79,True,17,2,0,1,0,0,0,1,0,1,0,0
351.36,False,17,3,0,1,0,0,1,0,0,1,0,0
99.66,True,17,4,0,0,1,0,0,0,1,0,0,1
308.09,True,17,1,1,0,0,0,1,0,0,0,0,1
208.04,False,17,3,1,0,0,0,0,0,1,0,0,1
292.98,True,17,2,0,1,0,0,0,1,0,1,0,0
472.11,True,17,0,0,1,0,0,0,0,1,1,0,0
217.65,False,17,0,0,1,0,1,0,0,0,1,0,0
227.24,False,17,6,0,0,1,0,0,1,0,0,1,0
100.45,False,17,0,0,0,1,0,0,0,1,0,0,1
691.07,True,17,3,1,0,0,0,0,0,1,1,0,0
29.47,False,17,6,0,0,1,0,0,0,1,1,0,0
165.09,True,17,6,0,1,0,0,1,0,0,1,0,0
495.75,False,17,0,1,0,0,0,0,1,0,1,0,0
225.09,False,17,6,0,1,0,1,0,0,0,1,0,0
65.89,False,17,5,1,0,0,0,0,0,1,0,0,1
112.08,False,17,4,0,1,0,0,0,1,0,1,0,0
1608.68,False,17,4,1,0,0,1,0,0,0,0,0,1
82.93,False,17,4,1,0,0,1,0,0,0,0,0,1
3.26,False,17,0,0,0,1,1,0,0,0,0,1,0
156.76,True,17,4,0,1,0,0,1,0,0,0,1,0
942.29,False,17,2,0,0,1,0,1,0,0,1,0,0
830.2,False,17,6,1,0,0,0,1,0,0,1,0,0
185.6,False,17,2,1,0,0,0,0,1,0,1,0,0
327.49,False,17,2,1,0,0,1,0,0,0,1,0,0
147.89,False,17,0,0,0,1,0,1,0,0,0,0,1
1633.67,False,17,6,1,0,0,0,1,0,0,1,0,0
488.75,False,17,6,1,0,0,1,0,0,0,0,1,0
488.09,False,17,4,0,1,0,1,0,0,0,0,1,0
279.26,False,17,1,0,0,1,1,0,0,0,1,0,0
1998.67,False,17,6,0,1,0,1,0,0,0,1,0,0
6.96,False,17,0,1,0,0,1,0,0,0,1,0,0
712.68,False,17,4,1,0,0,0,0,1,0,1,0,0
622.86,False,17,0,0,0,1,0,1,0,0,0,0,1
984.35,False,17,6,0,1,0,0,1,0,0,0,1,0
2799.94,True,17,5,0,1,0,1,0,0,0,0,0,1
540.48,False,17,4,1,0,0,0,1,0,0,0,1,0
15.7,False,17,3,1,0,0,0,0,0,1,1,0,0
452.5,False,17,5,0,1,0,0,0,0,1,1,0,0
113.66,False,17,1,0,0,1,0,0,0,1,0,0,1
197.19,True,17,3,0,1,0,1,0,0,0,0,0,1
877.26,False,17,5,0,1,0,0,1,0,0,1,0,0
579.23,True,17,3,1,0,0,0,1,0,0,1,0,0
100.23,True,17,0,0,0,1,0,1,0,0,0,1,0
248.03,False,17,2,0,1,0,0,1,0,0,1,0,0
707.19,False,17,6,0,1,0,1,0,0,0,1,0,0
137.05,False,17,4,0,0,1,0,0,1,0,1,0,0
1701.71,True,17,4,0,1,0,0,0,0,1,0,0,1
1.92,False,17,6,0,0,1,1,0,0,0,0,0,1
447.13,False,17,6,0,0,1,1,0,0,0,0,1,0
533.61,False,17,1,0,1,0,0,0,0,1,0,0,1
107.02,False,17,0,1,0,0,0,0,1,0,1,0,0
668.05,False,17,5,0,0,1,0,1,0,0,0,0,1
106.6,False,17,2,0,1,0,0,1,0,0,1,0,0
150.09,True,17,0,0,0,1,0,0,1,0,1,0,0
114.01,False,17,4,0,1,0,0,0,1,0,0,0,1
421.24,False,17,6,1,0,0,0,1,0,0,1,0,0
175.86,False,17,1,0,1,0,0,0,0,1,0,0,1
128.09,False,17,2,0,1,0,1,0,0,0,0,1,0
350.38,False,17,1,0,0,1,0,1,0,0,0,1,0
347.77,False,17,3,0,0,1,1,0,0,0,1,0,0
77.46,False,17,4,0,0,1,1,0,0,0,0,0,1
332.79,True,17,4,0,1,0,1,0,0,0,0,0,1
662.6,False,17,3,0,0,1,0,0,0,1,0,0,1
155.74,False,17,1,0,1,0,1,0,0,0,0,0,1
758.43,False,17,3,0,0,1,1,0,0,0,0,0,1
53.62,True,17,4,0,0,1,0,0,0,1,0,1,0
148.54,False,17,2,0,0,1,1,0,0,0,0,1,0
863.43,False,17,2,0,1,0,1,0,0,0,1,0,0
76.23,False,17,0,0,0,1,0,1,0,0,1,0,0
23.78,False,17,6,0,1,0,0,0,1,0,0,0,1
33.97,False,17,2,0,0,1,1,0,0,0,0,0,1
57.28,True,17,0,0,0,1,0,0,0,1,0,0,1
588.97,True,17,6,0,1,0,1,0,0,0,0,1,0
249.89,False,17,0,1,0,0,1,0,0,0,0,0,1
149.54,False,17,6,0,1,0,0,0,1,0,0,0,1
277.54,False,17,3,0,1,0,0,1,0,0,1,0,0
3.81,False,17,5,0,0,1,0,0,1,0,0,1,0
14.74,False,17,3,1,0,0,0,0,0,1,0,1,0
1380.57,True,17,3,1,0,0,0,0,1,0,0,0,1
71.69,False,17,4,1,0,0,1,0,0,0,0,0,1
243.91,False,17,4,1,0,0,0,1,0,0,1,0,0
650.86,False,17,2,0,1,0,0,0,0,1,0,1,0
231.49,True,17,4,1,0,0,0,0,0,1,0,0,1
262.67,False,17,6,1,0,0,1,0,0,0,0,1,0
733.64,False,17,3,1,0,0,0,0,1,0,0,0,1
28.04,False,17,5,0,0,1,1,0,0,0,0,1,0
200.54,False,17,6,0,1,0,1,0,0,0,1,0,0
57.41,True,17,6,1,0,0,0,0,1,0,0,0,1
277.31,False,17,4,0,1,0,1,0,0,0,1,0,0
29.69,False,17,1,1,0,0,0,0,1,0,1,0,0
367.81,False,17,3,0,1,0,0,0,0,1,1,0,0
83.91,False,17,2,0,0,1,0,0,1,0,1,0,0
1354.06,False,17,2,1,0,0,0,0,1,0,0,1,0
696.35,False,17,4,0,0,1,0,1,0,0,1,0,0
344.05,False,17,6,0,1,0,0,1,0,0,0,1,0
108.23,False,17,5,0,1,0,0,0,1,0,0,0,1
7.61,False,17,1,0,1,0,0,1,0,0,0,1,0
121.41,False,17,5,0,0,1,0,1,0,0,1,0,0
532.92,False,17,2,0,1,0,1,0,0,0,0,0,1
190.4,False,17,1,0,0,1,0,0,0,1,0,0,1
131.07,False,17,4,0,0,1,0,0,0,1,1,0,0
920.27,False,17,4,1,0,0,0,1,0,0,0,0,1
203.24,False,17,5,0,0,1,0,0,0,1,0,1,0
23.24,False,17,3,0,1,0,1,0,0,0,0,0,1
278.73,False,17,4,1,0,0,0,1,0,0,0,1,0
1750.73,False,17,5,1,0,0,0,0,0,1,0,0,1
1288.43,False,17,0,1,0,0,0,0,1,0,0,0,1
200.18,False,17,0,1,0,0,1,0,0,0,0,1,0
161.61,False,17,6,0,1,0,0,1,0,0,0,0,1
156.64,False,17,3,0,1,0,0,1,0,0,1,0,0
841.63,False,17,2,0,0,1,0,1,0,0,0,0,1
43.43,True,17,0,0,1,0,0,0,0,1,0,0,1
312.75,False,17,4,0,0,1,0,0,1,0,0,1,0
704.67,False,17,2,0,1,0,0,1,0,0,0,0,1
744.43,False,17,1,0,0,1,0,0,0,1,0,1,0
382.03,True,17,6,1,0,0,0,0,0,1,0,1,0
351.34,False,17,3,1,0,0,0,0,0,1,0,1,0
194.14,False,17,4,0,1,0,0,1,0,0,1,0,0
454.86,False,17,4,0,0,1,0,0,0,1,1,0,0
168.36,False,17,5,0,1,0,0,0,1,0,0,1,0
355.7,False,17,0,0,1,0,0,0,0,1,1,0,0
1046.42,True,17,0,0,1,0,0,0,0,1,0,1,0
43.75,False,17,0,0,1,0,0,0,0,1,1,0,0
238.68,False,17,4,0,1,0,0,0,1,0,0,0,1
58.9,False,17,5,0,0,1,0,0,1,0,0,0,1
36.36,True,17,5,0,0,1,0,0,0,1,0,0,1
431.09,False,17,4,0,1,0,0,0,0,1,0,0,1
197.05,True,17,2,0,0,1,0,0,1,0,1,0,0
351.84,False,17,0,1,0,0,0,1,0,0,0,0,1
657.38,True,17,5,0,0,1,0,1,0,0,0,0,1
401.49,False,17,2,1,0,0,1,0,0,0,0,1,0
68.43,False,17,2,0,1,0,0,0,1,0,0,1,0
693.95,False,17,2,0,0,1,0,0,0,1,0,0,1
139.84,False,17,6,1,0,0,0,0,1,0,0,0,1
21.27,True,17,1,0,0,1,0,0,0,1,0,1,0
594.44,True,17,5,0,1,0,0,0,0,1,0,1,0
561.57,False,17,3,0,0,1,0,1,0,0,1,0,0
115.27,False,17,1,0,0,1,0,1,0,0,0,1,0
155.94,False,17,5,1,0,0,0,1,0,0,0,0,1
189.47,False,17,4,0,1,0,0,0,1,0,0,0,1
716.4,False,17,6,0,0,1,0,0,0,1,0,1,0
150.15,True,17,5,0,1,0,0,0,0,1,1,0,0
3095.44,False,17,1,0,1,0,0,1,0,0,1,0,0
169.72,False,17,5,1,0,0,0,0,1,0,0,1,0
44.36,False,17,6,1,0,0,0,0,1,0,0,0,1
724.81,False,17,1,0,0,1,0,1,0,0,0,1,0
1909.58,False,17,3,0,1,0,0,1,0,0,1,0,0
102.59,False,17,3,1,0,0,0,1,0,0,0,0,1
484.58,False,17,4,1,0,0,0,0,0,1,1,0,0
24.11,False,17,0,1,0,0,0,0,1,0,1,0,0
382.31,False,17,0,0,0,1,1,0,0,0,0,0,1
55.22,False,17,4,1,0,0,0,0,0,1,1,0,0
287.08,False,17,5,1,0,0,1,0,0,0,1,0,0
148.02,False,17,0,0,1,0,0,0,0,1,1,0,0
489.94,False,17,0,1,0,0,0,0,0,1,1,0,0
14.6,True,17,4,0,0,1,1,0,0,0,1,0,0
325.41,False,17,3,1,0,0,0,0,0,1,1,0,0
1161.25,False,17,0,1,0,0,0,1,0,0,0,0,1
305.86,True,17,2,1,0,0,1,0,0,0,1,0,0
38.58,False,17,3,1,0,0,0,0,1,0,0,0,1
133.01,True,17,6,1,0,0,0,0,0,1,0,0,1
448.25,True,17,0,1,0,0,1,0,0,0,1,0,0
69.97,False,17,5,1,0,0,0,1,0,0,0,0,1
1015.71,True,17,4,1,0,0,0,1,0,0,1,0,0
250.53,True,17,6,0,0,1,1,0,0,0,1,0,0
1132.62,False,17,0,1,0,0,1,0,0,0,0,0,1
5.02,False,17,3,1,0,0,0,1,0,0,0,1,0
226.21,False,17,4,0,0,1,1,0,0,0,1,0,0
171.97,False,17,2,0,0,1,0,0,0,1,1,0,0
33.84,False,17,6,0,0,1,0,1,0,0,1,0,0
0.41,False,17,3,1,0,0,1,0,0,0,1,0,0
56.58,False,17,3,0,0,1,1,0,0,0,0,1,0
334.29,False,17,5,0,1,0,1,0,0,0,0,1,0
441.28,False,17,3,1,0,0,0,0,0,1,0,1,0
448.68,True,17,2,0,1,0,1,0,0,0,0,0,1
137.24,False,17,5,0,1,0,0,0,0,1,1,0,0
79.31,False,17,1,0,0,1,0,0,1,0,0,0,1
507.42,False,17,2,1,0,0,0,1,0,0,1,0,0
1247.35,False,17,2,0,1,0,0,1,0,0,1,0,0
39.2,True,17,5,0,1,0,0,0,1,0,0,0,1
279.22,False,17,5,0,1,0,0,1,0,0,0,0,1
1910.45,True,17,2,0,1,0,0,0,0,1,0,0,1
297.55,True,17,2,1,0,0,0,0,0,1,1,0,0
622.89,True,17,1,0,0,1,0,1,0,0,1,0,0
779.82,False,17,6,0,0,1,1,0,0,0,0,1,0
1554.17,True,17,5,0,1,0,0,1,0,0,0,1,0
9.16,False,17,6,0,1,0,0,0,0,1,1,0,0
106.65,False,17,3,1,0,0,0,1,0,0,1,0,0
110.12,False,17,6,0,1,0,0,0,0,1,0,1,0
294.28,False,17,6,0,0,1,0,0,1,0,0,1,0
445.81,False,17,2,1,0,0,1,0,0,0,0,0,1
278.04,False,17,5,0,0,1,0,1,0,0,0,0,1
26.31,True,17,0,0,1,0,0,0,0,1,0,0,1
239.56,False,17,6,0,1,0,0,0,1,0,0,1,0
205.7,False,17,4,0,0,1,0,0,0,1,1,0,0
687.66,True,17,2,0,1,0,1,0,0,0,1,0,0
378.97,True,17,5,1,0,0,0,0,1,0,1,0,0
226.65,False,17,2,0,0,1,0,0,1,0,1,0,0
0.78,False,17,6,0,1,0,1,0,0,0,1,0,0
22.61,False,17,5,0,1,0,0,0,0,1,1,0,0
81.88,False,17,2,0,1,0,0,0,1,0,0,0,1
129.76,False,17,0,1,0,0,0,0,1,0,0,1,0
211.24,False,17,5,0,0,1,1,0,0,0,0,1,0
9.12,False,17,6,0,1,0,0,0,1,0,0,0,1
710.37,False,17,2,1,0,0,1,0,0,0,0,0,1
757.77,False,17,5,0,1,0,0,0,0,1,0,0,1
1487.64,False,17,4,1,0,0,0,0,0,1,0,0,1
337.86,False,17,4,0,1,0,0,0,0,1,0,0,1
237.06,False,17,2,0,0,1,0,1,0,0,1,0,0
195.29,False,17,5,1,0,0,0,0,0,1,0,0,1
368.14,True,17,6,0,0,1,1,0,0,0,1,0,0
54.77,False,17,3,0,1,0,0,1,0,0,0,0,1
134.23,False,17,1,0,0,1,0,0,0,1,1,0,0
38.92,False,17,4,0,1,0,0,0,1,0,1,0,0
173.06,True,17,2,1,0,0,0,1,0,0,0,1,0
183.21,False,17,3,0,0,1,0,1,0,0,1,0,0
265.28,False,17,5,0,0,1,0,0,1,0,1,0,0
365.12,False,17,2,0,0,1,0,0,1,0,0,0,1
303.1,False,17,3,0,0,1,0,1,0,0,1,0,0
132.26,False,17,0,0,0,1,0,0,1,0,0,0,1
158.01,True,17,5,0,1,0,1,0,0,0,0,1,0
363.89,False,17,5,0,0,1,1,0,0,0,0,0,1
1042.3,False,17,0,0,1,0,0,0,1,0,0,0,1
270.43,False,17,0,1,0,0,0,0,1,0,0,0,1
1192.1,False,17,5,0,1,0,0,0,1,0,1,0,0
256.47,False,17,1,1,0,0,0,0,0,1,0,0,1
29.26,False,17,0,0,1,0,0,0,1,0,0,0,1
227.4,False,17,5,0,0,1,0,1,0,0,0,0,1
44.73,False,17,3,1,0,0,1,0,0,0,0,0,1
117.86,False,17,0,0,1,0,0,0,1,0,0,1,0
188.64,False,17,5,0,1,0,0,0,1,0,0,0,1
2.48,False,17,2,0,0,1,0,0,0,1,0,0,1
582.18,False,17,0,0,1,0,1,0,0,0,0,1,0
187.63,False,17,5,0,0,1,0,1,0,0,0,1,0
255.14,True,17,0,0,0,1,0,0,0,1,0,1,0
460.58,False,17,6,0,1,0,0,0,0,1,1,0,0
555.79,False,17,6,1,0,0,1,0,0,0,0,0,1
53.91,False,17,2,1,0,0,0,0,1,0,0,0,1
14.08,False,17,1,1,0,0,1,0,0,0,0,0,1
501.81,False,17,4,0,1,0,1,0,0,0,0,1,0
85.38,False,17,4,0,1,0,1,0,0,0,1,0,0
352.24,False,17,5,1,0,0,0,0,1,0,1,0,0
177.59,False,17,0,1,0,0,0,0,0,1,1,0,0
182.52,True,17,1,1,0,0,0,0,1,0,0,0,1
28.2,False,17,0,1,0,0,0,0,0,1,0,1,0
80.12,True,17,1,0,0,1,0,1,0,0,1,0,0
230.78,False,17,2,1,0,0,0,1,0,0,1,0,0
422.42,False,17,4,0,0,1,0,0,0,1,0,1,0
118.72,False,17,3,0,1,0,0,1,0,0,0,0,1
14.1,False,17,6,0,1,0,0,0,1,0,1,0,0
189.98,True,17,0,0,0,1,0,0,1,0,1,0,0
108.67,False,17,1,0,1,0,1,0,0,0,1,0,0
141.89,False,17,4,1,0,0,0,0,0,1,0,1,0
248.78,True,17,4,0,0,1,0,0,0,1,0,0,1
165.14,False,17,3,0,1,0,0,0,0,1,1,0,0
368.68,False,17,3,0,0,1,0,0,1,0,1,0,0
184.84,True,17,3,1,0,0,0,1,0,0,0,1,0
279.81,False,17,1,0,0,1,0,0,1,0,0,1,0
494.17,True,17,6,1,0,0,1,0,0,0,0,0,1
705.38,False,17,3,1,0,0,0,0,1,0,1,0,0
283.82,False,17,2,1,0,0,0,0,0,1,0,1,0
14.45,False,17,1,1,0,0,0,1,0,0,0,0,1
778.92,False,17,3,1,0,0,1,0,0,0,1,0,0
272.08,False,17,1,1,0,0,0,0,1,0,0,1,0
23.07,False,17,4,0,1,0,0,1,0,0,0,1,0
73.84,False,17,5,1,0,0,0,0,1,0,0,1,0
286.55,False,17,5,0,1,0,0,1,0,0,0,1,0
297.21,False,17,2,0,0,1,1,0,0,0,1,0,0
350.3,False,17,4,0,1,0,0,0,0,1,0,1,0
1496.6,False,17,3,0,1,0,0,1,0,0,0,0,1
