transaction_id,user_id,timestamp,amount,device_type,location,is_vpn,card_type,is_fraud
T15105,U12839,2025-12-03T17:39:30.731706Z,5.29,mobile,"New York, USA",True,credit,1
T23975,U72424,2025-03-01T17:39:30.731706Z,10.12,desktop,"New York, USA",True,prepaid,1
T29675,U83997,2025-05-24T17:39:30.731706Z,920.57,desktop,"Texas, USA",False,credit,0
T51800,U15347,2025-07-27T17:39:30.731706Z,11.9,desktop,"New York, USA",False,credit,0
T40682,U24289,2025-07-03T17:39:30.731706Z,272.5,tablet,"Florida, USA",False,debit,0
T32669,U80968,2025-07-08T17:39:30.731706Z,2984.31,desktop,"California, USA",False,debit,1
T36928,U28322,2026-01-04T17:39:30.731706Z,734.54,mobile,"California, USA",True,debit,0
T98553,U25352,2025-12-17T17:39:30.731706Z,863.43,mobile,"California, USA",False,credit,1
T33481,U28474,2025-07-12T17:39:30.731706Z,1176.58,mobile,"California, USA",False,debit,1
T79184,U57945,2025-12-31T17:39:30.731706Z,37.98,desktop,"Florida, USA",False,debit,0
T88258,U22924,2025-07-10T17:39:30.731706Z,197.1,tablet,"Florida, USA",True,prepaid,0
T77263,U69634,2025-12-09T17:39:30.731706Z,171.92,tablet,"California, USA",True,prepaid,0
T88707,U40933,2025-06-16T17:39:30.731706Z,171.95,mobile,"Texas, USA",False,debit,1
T37624,U16823,2025-03-23T17:39:30.731706Z,347.3,mobile,"Texas, USA",False,debit,0
T33648,U60729,2025-09-08T17:39:30.731706Z,27.87,tablet,"California, USA",False,prepaid,0
T12551,U81947,2025-04-08T17:39:30.731706Z,74.07,mobile,"Florida, USA",True,prepaid,1
T50846,U97983,2025-09-19T17:39:30.731706Z,190.37,desktop,"Florida, USA",False,debit,0
T16530,U21116,2025-10-10T17:39:30.731706Z,568.71,tablet,"Florida, USA",False,credit,0
T75031,U43380,2025-07-19T17:39:30.731706Z,41.25,desktop,"New York, USA",False,prepaid,0
T72987,U73370,2025-11-22T17:39:30.731706Z,288.88,mobile,"Texas, USA",False,credit,1
T66481,U11283,2025-05-06T17:39:30.731706Z,975.3,tablet,"Texas, USA",True,credit,0
T36819,U34217,2025-06-06T17:39:30.731706Z,907.25,mobile,"California, USA",False,debit,0
T91835,U40090,2026-01-23T17:39:30.731706Z,153.71,mobile,"Florida, USA",False,prepaid,0
T69165,U79615,2025-10-28T17:39:30.731706Z,89.88,desktop,"New York, USA",False,prepaid,1
T55096,U81986,2025-12-28T17:39:30.731706Z,345.4,mobile,"Texas, USA",False,debit,0
T65915,U28058,2026-01-09T17:39:30.731706Z,2901.18,tablet,"California, USA",True,debit,1
T84663,U20487,2025-06-29T17:39:30.731706Z,286.17,desktop,"California, USA",False,credit,0
T51814,U85330,2025-01-28T17:39:30.731706Z,1509.6,tablet,"New York, USA",False,credit,1
T60100,U18179,2025-06-15T17:39:30.731706Z,584.83,mobile,"Texas, USA",False,credit,0
T60290,U96661,2025-10-02T17:39:30.731706Z,0.14,tablet,"Texas, USA",False,debit,1
T12659,U96516,2025-12-18T17:39:30.731706Z,34.48,tablet,"New York, USA",False,prepaid,0
T18472,U33383,2025-10-21T17:39:30.731706Z,625.49,tablet,"New York, USA",False,prepaid,0
T94866,U31778,2025-08-13T17:39:30.731706Z,1371.91,mobile,"Texas, USA",False,credit,1
T89222,U88610,2025-05-24T17:39:30.731706Z,304.08,mobile,"Florida, USA",True,debit,0
T16816,U87175,2025-11-28T17:39:30.731706Z,89.62,tablet,"California, USA",False,prepaid,0
T81363,U42762,2025-04-02T17:39:30.731706Z,1573.14,desktop,"California, USA",False,debit,1
T80910,U96710,2025-02-09T17:39:30.731706Z,205.34,mobile,"Florida, USA",True,prepaid,1
T39165,U68929,2025-10-06T17:39:30.731706Z,268.84,mobile,"Texas, USA",False,credit,0
T95436,U56403,2025-02-28T17:39:30.731706Z,441.94,mobile,"Florida, USA",False,prepaid,0
T16581,U81853,2025-03-12T17:39:30.731706Z,36.99,tablet,"New York, USA",True,debit,0
T99906,U71944,2025-06-30T17:39:30.731706Z,255.14,tablet,"Texas, USA",True,debit,0
T18770,U21093,2025-08-06T17:39:30.731706Z,237.65,tablet,"Texas, USA",False,prepaid,1
T12261,U36512,2025-03-26T17:39:30.731706Z,159.9,desktop,"Texas, USA",True,debit,0
T85868,U52604,2025-09-22T17:39:30.731706Z,730.68,desktop,"Texas, USA",False,credit,1
T64245,U53056,2025-11-22T17:39:30.731706Z,12.69,tablet,"Florida, USA",True,debit,0
T13828,U27087,2025-12-08T17:39:30.731706Z,126.38,desktop,"New York, USA",False,credit,0
T43623,U69156,2025-11-27T17:39:30.731706Z,529.78,tablet,"California, USA",True,prepaid,0
T31386,U93276,2025-05-31T17:39:30.731706Z,80.3,mobile,"Florida, USA",False,credit,0
T82124,U78847,2025-11-21T17:39:30.731706Z,950.53,desktop,"California, USA",True,prepaid,1
T62893,U45820,2025-08-27T17:39:30.731706Z,10.35,desktop,"New York, USA",True,debit,0
T34995,U26977,2025-06-20T17:39:30.731706Z,680.35,mobile,"California, USA",False,prepaid,1
T71350,U81425,2025-11-05T17:39:30.731706Z,283.82,desktop,"Texas, USA",False,debit,0
T80194,U86917,2025-08-13T17:39:30.731706Z,237.06,tablet,"Florida, USA",False,credit,0
T40373,U43154,2026-01-09T17:39:30.731706Z,114.98,mobile,"California, USA",False,prepaid,1
T58438,U99900,2026-01-16T17:39:30.731706Z,32.81,mobile,"Texas, USA",False,prepaid,0
T17461,U20516,2025-05-11T17:39:30.731706Z,421.5,tablet,"California, USA",True,credit,1
T72493,U46027,2026-01-23T17:39:30.731706Z,1201.03,tablet,"Texas, USA",False,prepaid,1
T92279,U25434,2025-03-13T17:39:30.731706Z,9.29,tablet,"California, USA",True,credit,1
T98503,U50603,2025-01-31T17:39:30.731706Z,38.46,mobile,"California, USA",False,prepaid,0
T50379,U27297,2025-05-30T17:39:30.731706Z,226.58,mobile,"New York, USA",False,debit,0
T27438,U58515,2025-05-17T17:39:30.731706Z,113.6,mobile,"New York, USA",True,prepaid,1
T80188,U99859,2025-06-27T17:39:30.731706Z,9.94,desktop,"Texas, USA",False,debit,0
T28693,U89674,2025-05-29T17:39:30.731706Z,153.36,desktop,"New York, USA",False,credit,0
T83851,U18036,2025-02-28T17:39:30.731706Z,548.22,desktop,"Florida, USA",False,credit,0
T73918,U24973,2025-05-13T17:39:30.731706Z,882.9,desktop,"Florida, USA",False,credit,0
T86449,U18556,2026-01-01T17:39:30.731706Z,70.89,tablet,"Texas, USA",False,debit,0
T66882,U80393,2025-12-31T17:39:30.731706Z,104.81,mobile,"Florida, USA",False,prepaid,0
T40654,U35879,2025-05-29T17:39:30.731706Z,146.77,tablet,"New York, USA",False,prepaid,0
T95090,U30219,2025-12-28T17:39:30.731706Z,732.44,mobile,"Florida, USA",False,credit,1
T28951,U11307,2025-01-29T17:39:30.731706Z,484.05,desktop,"Texas, USA",True,prepaid,1
T34842,U36421,2025-07-16T17:39:30.731706Z,460.01,desktop,"California, USA",False,prepaid,1
T11207,U56099,2025-03-11T17:39:30.731706Z,8.77,desktop,"California, USA",False,debit,0
T48635,U66115,2026-01-11T17:39:30.731706Z,507.85,tablet,"New York, USA",False,prepaid,1
T89063,U12454,2025-08-15T17:39:30.731706Z,627.51,tablet,"New York, USA",False,credit,0
T31083,U28354,2025-07-18T17:39:30.731706Z,1084.62,tablet,"California, USA",False,prepaid,1
T92035,U18016,2025-12-27T17:39:30.731706Z,469.28,tablet,"Texas, USA",False,prepaid,0
T35518,U34045,2025-08-01T17:39:30.731706Z,652.22,desktop,"Florida, USA",False,debit,0
T29337,U32313,2025-12-10T17:39:30.731706Z,266.86,desktop,"California, USA",True,debit,1
T66622,U37810,2025-02-12T17:39:30.731706Z,167.97,desktop,"California, USA",True,debit,1
T76624,U78899,2025-02-18T17:39:30.731706Z,250.53,tablet,"California, USA",True,credit,0
T51160,U21390,2025-10-08T17:39:30.731706Z,1402.72,desktop,"Texas, USA",True,credit,1
T58511,U18605,2026-01-17T17:39:30.731706Z,274.11,tablet,"New York, USA",False,credit,1
T77628,U38220,2025-04-17T17:39:30.731706Z,184.84,desktop,"Florida, USA",True,debit,0
T91253,U56092,2025-07-27T17:39:30.731706Z,262.48,desktop,"Texas, USA",False,prepaid,1
T63117,U68394,2025-05-22T17:39:30.731706Z,290.9,mobile,"Texas, USA",True,credit,1
T45596,U44324,2025-03-18T17:39:30.731706Z,134.52,mobile,"New York, USA",True,prepaid,0
T48333,U90905,2025-03-19T17:39:30.731706Z,18.62,desktop,"New York, USA",False,debit,0
T24743,U56101,2025-02-23T17:39:30.731706Z,550.74,mobile,"Texas, USA",False,debit,1
T22237,U25649,2025-12-28T17:39:30.731706Z,434.0,tablet,"Texas, USA",False,credit,0
T64238,U68608,2026-01-08T17:39:30.731706Z,12.0,desktop,"New York, USA",False,debit,0
T45205,U90811,2025-12-10T17:39:30.731706Z,95.05,tablet,"California, USA",False,prepaid,0
T15793,U15571,2025-05-04T17:39:30.731706Z,594.33,tablet,"California, USA",False,debit,0
T42441,U49129,2025-12-06T17:39:30.731706Z,250.4,tablet,"New York, USA",True,credit,0
T25372,U39796,2025-02-17T17:39:30.731706Z,1073.59,mobile,"Florida, USA",False,debit,1
T26211,U15842,2025-06-13T17:39:30.731706Z,1883.89,mobile,"California, USA",False,prepaid,0
T97592,U76914,2025-11-23T17:39:30.731706Z,29.41,desktop,"Texas, USA",False,prepaid,0
T12257,U37364,2025-05-04T17:39:30.731706Z,1424.58,mobile,"California, USA",False,debit,1
T61168,U37747,2025-05-13T17:39:30.731706Z,1051.89,mobile,"New York, USA",False,prepaid,1
T33554,U72491,2025-12-16T17:39:30.731706Z,258.79,mobile,"Florida, USA",False,debit,0
T70948,U43002,2025-09-08T17:39:30.731706Z,274.8,mobile,"New York, USA",False,credit,0
T12100,U71997,2025-02-06T17:39:30.731706Z,119.14,desktop,"New York, USA",False,debit,0
T34472,U61813,2025-02-10T17:39:30.731706Z,591.29,mobile,"Texas, USA",False,debit,0
T54864,U30307,2025-05-23T17:39:30.731706Z,371.8,tablet,"California, USA",False,debit,0
T42245,U54724,2025-07-13T17:39:30.731706Z,1102.77,desktop,"California, USA",True,debit,1
T40431,U27908,2025-06-26T17:39:30.731706Z,370.86,desktop,"Texas, USA",False,debit,0
T43487,U65668,2025-06-08T17:39:30.731706Z,528.52,tablet,"California, USA",False,credit,0
T38151,U89303,2025-03-10T17:39:30.731706Z,126.88,tablet,"California, USA",False,debit,0
T62428,U43870,2025-05-28T17:39:30.731706Z,160.52,desktop,"Florida, USA",False,credit,0
T36423,U84707,2025-12-21T17:39:30.731706Z,822.65,desktop,"California, USA",False,debit,0
T87240,U42793,2025-02-18T17:39:30.731706Z,380.04,mobile,"Texas, USA",True,credit,0
T88915,U64254,2026-01-10T17:39:30.731706Z,280.31,tablet,"California, USA",False,debit,0
T85451,U28990,2025-07-02T17:39:30.731706Z,307.51,desktop,"New York, USA",True,credit,0
T57562,U45063,2025-03-19T17:39:30.731706Z,134.31,desktop,"Texas, USA",False,credit,0
T37076,U74805,2025-03-27T17:39:30.731706Z,1233.66,desktop,"New York, USA",False,credit,1
T47853,U48405,2025-04-27T17:39:30.731706Z,164.12,mobile,"Texas, USA",False,credit,0
T57153,U64110,2025-06-29T17:39:30.731706Z,807.15,mobile,"Florida, USA",False,prepaid,1
T99080,U15451,2025-06-12T17:39:30.731706Z,460.7,desktop,"Texas, USA",True,debit,1
T40873,U68627,2025-05-12T17:39:30.731706Z,393.27,tablet,"California, USA",False,prepaid,0
T78431,U65745,2025-09-28T17:39:30.731706Z,124.72,desktop,"Florida, USA",False,prepaid,0
T66746,U31542,2025-04-15T17:39:30.731706Z,44.39,desktop,"New York, USA",False,credit,0
T28020,U18155,2025-06-29T17:39:30.731706Z,194.74,tablet,"California, USA",True,debit,1
T84671,U15722,2025-10-29T17:39:30.731706Z,139.96,mobile,"California, USA",False,credit,0
T78323,U33816,2025-09-29T17:39:30.731706Z,1153.46,desktop,"Texas, USA",False,credit,0
T95744,U38482,2025-05-21T17:39:30.731706Z,24.87,tablet,"California, USA",False,debit,1
T63521,U55740,2025-05-20T17:39:30.731706Z,122.07,mobile,"Texas, USA",False,credit,0
T25417,U34729,2026-01-24T17:39:30.731706Z,916.02,tablet,"New York, USA",False,credit,0
T44681,U97440,2025-10-29T17:39:30.731706Z,503.92,mobile,"California, USA",False,credit,0
T12871,U56002,2025-06-22T17:39:30.731706Z,545.34,desktop,"Texas, USA",True,prepaid,1
T73814,U55607,2025-06-06T17:39:30.731706Z,407.83,tablet,"New York, USA",False,debit,1
T30700,U49464,2025-06-20T17:39:30.731706Z,225.23,desktop,"Florida, USA",False,prepaid,0
T92190,U55026,2025-08-07T17:39:30.731706Z,24.97,tablet,"Florida, USA",True,debit,0
T20775,U87801,2025-01-28T17:39:30.731706Z,123.3,mobile,"California, USA",False,prepaid,1
T47726,U47044,2025-12-08T17:39:30.731706Z,569.5,mobile,"California, USA",True,debit,1
T98454,U95076,2025-12-07T17:39:30.731706Z,143.83,tablet,"New York, USA",False,debit,0
T55475,U70142,2025-07-12T17:39:30.731706Z,1415.01,tablet,"New York, USA",False,debit,1
T35711,U40106,2025-08-18T17:39:30.731706Z,100.45,tablet,"Texas, USA",False,prepaid,1
T15141,U38884,2025-11-30T17:39:30.731706Z,223.29,mobile,"Florida, USA",True,prepaid,0
T57135,U40881,2025-10-06T17:39:30.731706Z,546.73,mobile,"Texas, USA",False,debit,1
T97599,U98499,2025-05-15T17:39:30.731706Z,313.31,mobile,"California, USA",True,credit,0
T12610,U87603,2025-04-15T17:39:30.731706Z,2026.46,desktop,"Florida, USA",True,prepaid,1
T29456,U75942,2025-07-10T17:39:30.731706Z,475.07,mobile,"California, USA",True,credit,0
T31644,U72021,2025-10-13T17:39:30.731706Z,273.52,mobile,"Texas, USA",True,credit,0
T10174,U44998,2025-08-04T17:39:30.731706Z,514.27,tablet,"New York, USA",True,debit,1
T34618,U44675,2025-04-12T17:39:30.731706Z,304.1,desktop,"New York, USA",False,prepaid,0
T80533,U66184,2025-07-11T17:39:30.731706Z,13.26,mobile,"California, USA",False,debit,0
T77391,U23794,2025-06-20T17:39:30.731706Z,126.27,tablet,"Texas, USA",False,prepaid,0
T37798,U74887,2025-02-15T17:39:30.731706Z,279.22,mobile,"Florida, USA",False,prepaid,0
T34335,U21254,2025-04-17T17:39:30.731706Z,247.21,mobile,"California, USA",True,credit,0
T26523,U76960,2025-05-01T17:39:30.731706Z,140.77,desktop,"California, USA",True,prepaid,0
T91938,U96741,2025-08-09T17:39:30.731706Z,18.71,desktop,"Texas, USA",False,credit,0
T13765,U91486,2025-08-27T17:39:30.731706Z,55.47,tablet,"Florida, USA",False,credit,0
T90702,U61913,2026-01-20T17:39:30.731706Z,982.66,desktop,"New York, USA",False,credit,0
T72875,U35917,2025-07-12T17:39:30.731706Z,334.74,desktop,"Florida, USA",False,prepaid,0
T38230,U69778,2025-10-17T17:39:30.731706Z,181.83,tablet,"Florida, USA",False,debit,0
T70710,U77054,2025-09-11T17:39:30.731706Z,17.7,mobile,"New York, USA",False,prepaid,0
T36990,U26193,2025-11-29T17:39:30.731706Z,3.81,tablet,"New York, USA",False,debit,0
T55800,U46963,2025-03-24T17:39:30.731706Z,227.62,mobile,"Florida, USA",False,debit,0
T72260,U25438,2025-12-05T17:39:30.731706Z,333.46,mobile,"Texas, USA",False,debit,0
T65276,U51243,2025-11-21T17:39:30.731706Z,218.62,mobile,"California, USA",False,credit,0
T86872,U91132,2025-03-11T17:39:30.731706Z,52.23,desktop,"Florida, USA",False,debit,0
T94021,U88513,2025-09-25T17:39:30.731706Z,344.96,tablet,"California, USA",False,prepaid,0
T12426,U78498,2025-09-29T17:39:30.731706Z,195.22,tablet,"California, USA",False,debit,1
T20278,U53764,2025-06-24T17:39:30.731706Z,38.48,tablet,"Florida, USA",True,credit,1
T15039,U31281,2025-11-16T17:39:30.731706Z,109.57,desktop,"Texas, USA",False,credit,0
T22625,U44397,2025-11-24T17:39:30.731706Z,101.25,desktop,"New York, USA",False,prepaid,0
T86162,U10869,2025-12-11T17:39:30.731706Z,73.04,tablet,"New York, USA",False,debit,0
T99160,U53516,2025-05-11T17:39:30.731706Z,193.23,mobile,"Florida, USA",False,debit,0
T28257,U22855,2025-07-30T17:39:30.731706Z,454.33,mobile,"New York, USA",True,debit,1
T53427,U48506,2025-03-02T17:39:30.731706Z,383.1,desktop,"New York, USA",False,prepaid,0
T89052,U98835,2025-08-26T17:39:30.731706Z,174.61,mobile,"Texas, USA",False,prepaid,0
T45842,U23261,2025-09-23T17:39:30.731706Z,131.39,desktop,"New York, USA",True,credit,0
T45529,U28452,2025-09-23T17:39:30.731706Z,533.61,mobile,"Texas, USA",False,prepaid,0
T12187,U87243,2025-11-03T17:39:30.731706Z,542.71,tablet,"California, USA",False,prepaid,1
T79463,U81832,2025-09-18T17:39:30.731706Z,91.97,tablet,"Florida, USA",False,debit,0
T91257,U71753,2025-11-15T17:39:30.731706Z,65.92,mobile,"California, USA",False,debit,0
T94514,U66358,2025-06-23T17:39:30.731706Z,184.33,mobile,"New York, USA",False,prepaid,0
T16968,U37518,2025-08-26T17:39:30.731706Z,87.72,tablet,"California, USA",False,debit,0
T64316,U15520,2025-09-28T17:39:30.731706Z,0.5,desktop,"California, USA",False,debit,0
T88581,U74925,2025-08-21T17:39:30.731706Z,133.69,desktop,"Texas, USA",False,debit,0
T53939,U39345,2025-08-13T17:39:30.731706Z,59.53,tablet,"New York, USA",True,prepaid,0
T59298,U57221,2025-06-25T17:39:30.731706Z,239.47,mobile,"California, USA",False,debit,0
T90201,U18640,2026-01-13T17:39:30.731706Z,398.22,desktop,"California, USA",False,prepaid,1
T81088,U38916,2025-12-10T17:39:30.731706Z,676.24,tablet,"Florida, USA",False,credit,0
T68692,U71744,2025-01-31T17:39:30.731706Z,370.69,tablet,"California, USA",False,debit,0
T75048,U60940,2025-08-19T17:39:30.731706Z,1626.17,tablet,"Florida, USA",False,credit,1
T52056,U61831,2025-12-02T17:39:30.731706Z,1356.46,mobile,"New York, USA",False,prepaid,1
T82309,U10717,2025-12-29T17:39:30.731706Z,429.53,mobile,"California, USA",False,prepaid,0
T47405,U44872,2025-09-13T17:39:30.731706Z,3.91,desktop,"Florida, USA",True,debit,0
T65480,U48759,2025-11-12T17:39:30.731706Z,470.85,mobile,"California, USA",True,debit,0
T12382,U59683,2025-09-02T17:39:30.731706Z,204.71,mobile,"Texas, USA",False,debit,0
T55095,U89930,2025-03-27T17:39:30.731706Z,351.88,tablet,"New York, USA",False,prepaid,1
T43665,U19277,2025-10-07T17:39:30.731706Z,165.41,tablet,"Florida, USA",True,prepaid,0
T31639,U74712,2025-10-01T17:39:30.731706Z,198.54,mobile,"New York, USA",False,debit,0
T54386,U73972,2025-08-23T17:39:30.731706Z,726.62,mobile,"Texas, USA",True,credit,1
T44693,U45740,2025-08-27T17:39:30.731706Z,232.48,mobile,"Florida, USA",False,debit,0
T36069,U66233,2025-12-22T17:39:30.731706Z,160.58,mobile,"Texas, USA",False,prepaid,0
T50172,U43722,2025-04-28T17:39:30.731706Z,507.45,desktop,"Florida, USA",False,credit,0
T70593,U82075,2026-01-05T17:39:30.731706Z,149.81,desktop,"Florida, USA",False,debit,0
T63442,U61877,2025-09-03T17:39:30.731706Z,63.74,desktop,"California, USA",False,credit,0
T76458,U37526,2025-10-29T17:39:30.731706Z,16.31,mobile,"Texas, USA",False,prepaid,0
T35939,U59145,2026-01-16T17:39:30.731706Z,1033.26,mobile,"Florida, USA",True,credit,1
T76629,U90764,2025-04-30T17:39:30.731706Z,69.73,mobile,"Florida, USA",True,debit,0
T12103,U75901,2025-07-30T17:39:30.731706Z,541.47,tablet,"California, USA",False,credit,1
T91159,U77914,2025-07-25T17:39:30.731706Z,920.27,desktop,"Florida, USA",False,prepaid,1
T84842,U24908,2026-01-24T17:39:30.731706Z,470.27,tablet,"Texas, USA",False,credit,1
T86234,U71114,2025-11-24T17:39:30.731706Z,93.56,desktop,"New York, USA",True,debit,0
T75206,U46607,2025-09-16T17:39:30.731706Z,4.02,tablet,"Florida, USA",False,credit,1
T86312,U85324,2025-02-22T17:39:30.731706Z,353.4,tablet,"New York, USA",False,prepaid,0
T94178,U21094,2025-06-12T17:39:30.731706Z,661.76,tablet,"Florida, USA",False,prepaid,0
T32164,U45595,2025-03-15T17:39:30.731706Z,262.11,mobile,"New York, USA",False,credit,0
T63535,U40908,2025-06-28T17:39:30.731706Z,282.94,desktop,"Florida, USA",False,credit,0
T46182,U10570,2026-01-04T17:39:30.731706Z,261.49,desktop,"New York, USA",True,prepaid,0
T28062,U26999,2025-08-26T17:39:30.731706Z,216.71,mobile,"California, USA",False,debit,0
T93055,U22192,2025-03-24T17:39:30.731706Z,300.69,desktop,"Florida, USA",False,prepaid,0
T67433,U15213,2025-02-06T17:39:30.731706Z,41.72,mobile,"California, USA",False,debit,0
T34519,U32439,2025-11-19T17:39:30.731706Z,13.35,mobile,"Florida, USA",False,credit,0
T49350,U56223,2025-12-08T17:39:30.731706Z,227.07,mobile,"Texas, USA",False,prepaid,0
T98151,U13327,2025-04-07T17:39:30.731706Z,4418.82,mobile,"New York, USA",False,prepaid,1
T66583,U43998,2025-04-29T17:39:30.731706Z,1121.79,desktop,"Florida, USA",False,credit,1
T88768,U45903,2025-11-18T17:39:30.731706Z,2085.05,tablet,"New York, USA",False,debit,1
T35338,U79681,2026-01-17T17:39:30.731706Z,713.49,tablet,"California, USA",False,credit,0
T89655,U64567,2025-09-17T17:39:30.731706Z,244.68,tablet,"New York, USA",False,credit,1
T52043,U92569,2025-03-04T17:39:30.731706Z,113.77,mobile,"California, USA",True,credit,0
T70931,U54254,2025-12-28T17:39:30.731706Z,104.88,tablet,"Florida, USA",True,prepaid,0
T99462,U55066,2025-11-22T17:39:30.731706Z,407.16,mobile,"Florida, USA",False,debit,0
T95103,U89675,2026-01-02T17:39:30.731706Z,21.46,tablet,"Texas, USA",False,credit,0
T51185,U80744,2025-07-19T17:39:30.731706Z,594.29,mobile,"Texas, USA",True,prepaid,1
T96694,U53856,2025-02-25T17:39:30.731706Z,550.73,desktop,"Texas, USA",False,credit,0
T75982,U46683,2025-03-03T17:39:30.731706Z,1366.19,tablet,"California, USA",False,debit,1
T69174,U54739,2025-07-30T17:39:30.731706Z,359.34,desktop,"Florida, USA",True,credit,0
T81045,U47842,2025-04-11T17:39:30.731706Z,649.4,desktop,"New York, USA",False,prepaid,1
T77231,U90357,2025-08-03T17:39:30.731706Z,634.51,mobile,"New York, USA",False,prepaid,1
T18597,U73909,2025-08-12T17:39:30.731706Z,204.54,desktop,"California, USA",False,prepaid,0
T24079,U59850,2025-04-10T17:39:30.731706Z,610.28,tablet,"California, USA",False,debit,1
T73400,U39437,2025-08-25T17:39:30.731706Z,1554.03,tablet,"Texas, USA",True,credit,1
T12985,U83648,2025-10-27T17:39:30.731706Z,118.11,mobile,"New York, USA",False,credit,0
T26279,U78665,2025-12-18T17:39:30.731706Z,633.75,mobile,"Texas, USA",False,prepaid,0
